record_id,zone_id,zone_name,road,latitude,longitude,hour,vehicle_density,average_speed_kmh,queue_length_m,road_condition_score,accident_count,pedestrian_density,noise_db,signal_delay_sec,spillover_risk_percent,hotspot_composite_score,hotspot_risk_label,data_category
HOTSPOT-009414,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,4,0.391,22.6,646.7,0.72,0,0.34,87.4,32.1,29.0,35.7,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009415,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,12,0.898,5.7,1409.1,0.74,0,0.67,93.8,104.9,72.5,74.1,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009416,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,2,0.455,12.6,730.2,0.67,0,0.42,90.5,26.2,41.3,46.0,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009417,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,23,0.29,13.4,403.8,0.65,0,0.46,89.5,21.0,34.8,37.0,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009418,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,7,0.25,18.2,469.9,0.71,0,0.19,87.3,19.3,24.8,30.6,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009419,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,3,0.415,14.8,588.4,0.57,0,0.45,89.1,19.7,41.2,42.8,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009420,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,20,0.99,4.0,1715.4,0.64,0,0.87,95.9,122.8,82.1,81.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009421,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,16,0.6,12.0,1069.5,0.7,1,0.72,91.4,46.5,63.5,67.0,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009422,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,18,0.99,4.4,1602.3,0.62,0,1.0,91.6,104.1,74.5,82.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009423,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,4,0.482,15.2,851.7,0.76,0,0.41,90.0,32.2,39.4,45.9,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009424,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,14,0.863,9.6,1343.9,0.76,0,0.73,92.5,102.8,68.4,70.2,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009425,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,23,0.251,26.2,418.2,0.88,0,0.35,85.0,20.3,27.1,25.2,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009426,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,15,0.699,11.7,1092.4,0.7,0,0.62,86.8,70.0,59.4,60.1,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009427,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,14,0.558,19.7,925.0,0.76,0,0.45,85.7,49.4,42.4,46.8,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009428,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,19,0.99,10.1,1580.2,0.93,0,0.77,89.0,105.5,75.3,75.0,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009429,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,9,0.99,5.8,1538.1,0.84,1,0.84,95.7,111.9,83.8,88.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009430,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,2,0.414,19.3,690.7,0.88,0,0.32,86.0,37.7,36.8,37.8,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009431,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,19,0.99,7.3,1677.5,0.65,0,0.77,92.6,115.4,79.3,78.7,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009432,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,2,0.444,20.0,794.7,0.78,1,0.48,91.2,25.3,46.1,51.4,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009433,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,12,0.645,13.6,980.1,0.84,1,0.65,94.4,51.1,61.1,65.2,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009434,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,17,0.99,4.3,1661.4,0.61,0,0.98,92.7,117.9,79.2,82.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009435,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,18,0.99,11.6,1617.2,0.94,1,1.0,89.5,99.3,83.1,85.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009436,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,7,0.303,14.6,446.7,0.54,0,0.28,87.0,14.7,32.8,36.4,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009437,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,11,0.98,8.0,1698.5,0.77,1,0.79,96.9,105.3,79.4,87.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009438,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,16,0.799,5.2,1226.9,0.66,0,0.73,94.3,70.6,64.4,70.2,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009439,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,11,0.974,6.1,1522.9,0.79,0,0.86,89.4,97.1,77.5,78.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009440,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,23,0.287,13.3,468.0,0.64,0,0.45,90.9,17.5,31.7,37.5,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009441,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,19,0.99,5.2,1709.2,0.67,0,0.96,94.7,104.1,73.2,81.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009442,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,7,0.249,16.4,438.0,0.62,0,0.32,88.9,10.0,33.8,33.1,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009443,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,18,0.99,5.8,1586.1,0.71,0,1.0,90.2,115.8,81.8,81.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009444,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,7,0.262,21.2,532.5,0.89,0,0.48,84.8,10.0,33.7,30.9,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009445,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,2,0.478,19.9,727.0,0.74,0,0.32,85.6,41.6,40.6,41.0,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009446,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,20,0.99,5.0,1599.2,0.7,0,1.0,98.0,113.3,79.7,81.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009447,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,19,0.99,5.0,1719.3,0.7,0,0.96,94.8,110.6,81.6,81.3,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009448,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,3,0.496,12.0,859.7,0.74,0,0.56,91.2,40.8,48.4,49.8,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009449,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,10,0.965,9.7,1651.1,0.82,0,0.9,87.5,95.5,72.2,76.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009450,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,4,0.432,29.6,764.1,0.86,0,0.39,84.2,31.5,32.6,33.4,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009451,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,9,0.99,5.2,1653.7,0.86,0,0.94,92.9,112.2,76.5,79.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009452,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,10,0.99,4.9,1671.4,0.9,0,0.79,94.0,106.8,79.1,78.7,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009453,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,9,0.99,4.5,1635.7,0.54,1,0.96,99.3,117.3,89.1,92.7,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009454,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,16,0.687,14.3,1229.4,0.81,0,0.75,90.0,70.1,55.2,59.7,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009455,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,6,0.317,17.1,543.6,0.52,0,0.29,89.7,14.1,37.6,36.5,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009456,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,7,0.264,20.6,530.0,0.84,0,0.4,87.0,25.9,29.8,31.0,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009457,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,16,0.676,16.9,1190.0,0.72,1,0.48,90.3,62.1,65.1,65.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009458,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,15,0.748,11.2,1281.2,0.75,0,0.67,85.0,75.8,57.2,64.1,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009459,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,6,0.297,15.2,539.4,0.69,0,0.36,91.5,10.0,36.4,36.3,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009460,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,6,0.286,14.2,417.8,0.65,3,0.3,100.0,13.0,66.6,65.1,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009461,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,6,0.337,21.2,542.8,0.77,0,0.26,83.3,18.6,31.0,32.7,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009462,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,8,0.99,7.5,1603.0,0.8,0,0.82,90.7,118.6,72.1,77.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009463,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,22,0.257,16.6,373.9,0.56,0,0.44,88.3,21.4,30.1,34.0,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009464,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,14,0.722,13.5,1214.5,0.95,0,0.72,89.3,81.6,58.3,60.1,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009465,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,22,0.205,19.5,399.4,0.63,0,0.15,85.9,20.3,29.5,27.8,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009466,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,4,0.491,12.8,731.3,0.58,0,0.27,94.4,40.5,46.3,46.6,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009467,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,17,0.99,4.0,1669.4,0.65,0,0.78,96.5,105.8,73.6,80.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009468,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,3,0.489,13.4,798.8,0.51,0,0.58,91.3,35.0,51.5,49.8,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009469,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,10,0.99,7.2,1621.2,0.97,0,0.83,93.6,107.3,75.8,77.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009470,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,7,0.23,23.6,363.7,0.79,0,0.32,80.0,21.6,21.4,26.0,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009471,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,12,0.669,15.3,1144.7,0.9,0,0.53,87.2,55.2,55.7,55.3,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009472,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,15,0.766,11.6,1280.0,0.65,0,0.42,93.1,82.5,57.8,63.2,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009473,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,4,0.399,11.4,698.5,0.66,2,0.55,98.7,22.9,59.0,65.6,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009474,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,23,0.246,25.4,368.9,0.93,0,0.31,81.7,10.0,21.9,24.4,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009475,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,16,0.885,7.0,1527.5,0.66,0,0.72,97.9,98.5,74.9,74.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009476,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,7,0.23,22.8,476.4,0.88,0,0.49,84.8,21.4,28.5,28.3,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009477,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,5,0.376,30.9,523.6,0.94,0,0.43,80.2,34.7,24.0,27.9,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009478,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,15,0.686,13.4,1180.0,0.91,0,0.72,91.5,66.1,57.1,58.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009479,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,10,0.99,4.4,1708.8,0.59,0,0.84,97.4,105.3,78.2,81.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009480,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,12,0.795,11.1,1304.0,0.79,1,0.52,91.2,80.7,66.0,74.6,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009481,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,10,0.99,6.2,1720.9,0.86,0,0.9,89.9,107.6,77.6,79.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009482,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,21,0.99,4.7,1535.3,0.69,0,0.84,93.0,113.8,79.9,80.6,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009483,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,20,0.99,7.2,1658.6,0.96,0,1.0,94.7,100.0,77.3,78.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009484,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,7,0.233,16.3,465.2,0.65,0,0.36,85.9,26.8,28.2,32.9,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009485,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,13,0.736,18.6,1300.5,0.96,3,0.51,94.8,63.8,85.6,86.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009486,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,2,0.413,30.1,705.8,0.97,0,0.51,82.9,32.7,28.1,32.0,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009487,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,9,0.99,4.0,1610.2,0.61,2,0.79,103.0,121.8,94.5,100.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009488,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,2,0.394,12.5,644.4,0.76,0,0.54,88.1,35.9,39.2,43.5,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009489,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,8,0.99,4.8,1720.7,0.65,0,0.67,96.6,108.7,72.9,79.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009490,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,0,0.389,13.4,634.1,0.74,1,0.31,94.7,33.8,46.2,50.9,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009491,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,18,0.99,6.7,1731.3,0.71,0,1.0,90.2,101.8,79.2,80.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009492,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,18,0.99,7.9,1641.4,0.87,3,0.8,103.4,107.4,98.0,100.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009493,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,7,0.265,36.5,536.3,0.91,0,0.23,79.2,18.1,19.2,19.3,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009494,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,7,0.22,19.1,326.9,0.78,0,0.33,87.4,23.4,29.7,28.2,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009495,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,19,0.99,7.8,1706.8,0.82,0,1.0,89.3,115.8,70.3,79.0,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009496,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.9569,77.7011,20,0.99,5.5,1715.3,0.8,0,0.79,94.1,104.5,78.1,78.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009497,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.9176,77.6238,0,0.349,11.3,532.8,0.55,0,0.48,90.3,31.9,39.1,42.5,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009498,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,20,0.99,7.2,1635.6,0.77,0,0.8,90.3,101.4,69.5,78.2,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009499,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,17,0.99,7.2,1713.0,0.76,0,0.78,93.8,120.7,77.4,78.1,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009500,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,0,0.277,36.1,465.7,0.96,0,0.4,79.6,25.9,17.0,20.3,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009501,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,3,0.458,12.5,750.2,0.65,1,0.57,95.2,45.9,59.4,57.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009502,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,18,0.99,6.1,1619.8,0.61,0,0.85,94.9,106.1,73.9,80.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009503,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.9719,77.6412,22,0.207,26.9,415.6,0.77,0,0.19,82.1,10.0,24.2,22.7,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009504,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,6,0.38,15.5,716.2,0.63,0,0.23,90.3,36.8,41.5,40.2,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009505,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,22,0.236,13.8,329.1,0.63,0,0.13,88.8,14.4,30.0,31.6,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009506,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,7,0.251,24.7,508.3,0.82,0,0.42,86.5,22.6,25.2,28.1,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009507,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,12,0.831,10.1,1455.0,0.89,0,0.52,90.8,83.2,67.6,67.2,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009508,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.9194,77.648,18,0.99,6.0,1689.1,0.75,0,0.77,93.2,105.2,79.3,78.8,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009509,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,23,0.228,36.4,298.9,0.83,0,0.27,79.3,10.0,13.5,16.6,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009510,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,6,0.357,23.6,508.7,0.9,0,0.21,85.2,30.9,28.8,30.2,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009511,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,6,0.279,33.9,483.2,0.86,0,0.37,81.2,10.0,23.7,22.3,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009512,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,13,0.809,10.0,1277.1,0.78,1,0.44,90.1,79.3,73.9,74.9,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009513,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.8452,77.6602,10,0.955,10.2,1504.4,0.79,0,0.86,88.4,102.2,66.9,75.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009514,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,9,0.99,7.6,1625.7,0.86,0,0.69,93.0,115.5,72.9,76.4,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009515,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.0238,77.5529,14,0.825,10.7,1337.0,0.73,2,0.68,98.3,90.8,86.2,87.9,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009516,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,0,0.32,15.6,482.2,0.66,0,0.28,88.6,21.2,33.3,35.9,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009517,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.9863,77.7314,1,0.323,22.9,546.7,0.73,0,0.49,81.5,22.7,35.8,33.3,LOW,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009518,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926,77.6762,19,0.99,4.0,1616.9,0.65,1,0.81,98.7,104.4,88.7,91.1,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009519,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.9756,77.6066,16,0.714,11.7,1257.2,0.9,0,0.73,91.3,76.7,59.1,61.8,HIGH,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009520,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,4,0.404,14.4,660.8,0.68,0,0.3,88.7,30.7,39.0,41.3,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009521,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.9352,77.6245,20,0.99,6.5,1662.1,0.73,0,0.75,91.9,108.4,70.8,78.5,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009522,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.0358,77.597,5,0.377,22.4,626.9,0.91,1,0.51,90.5,26.7,42.7,45.2,MEDIUM,SYNTHETIC BENGALURU HOTSPOT
HOTSPOT-009523,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.9982,77.6926,11,0.99,4.8,1611.0,0.62,0,0.73,94.1,112.5,80.8,80.1,CRITICAL,SYNTHETIC BENGALURU HOTSPOT
